PAYMENT_METHOD_ID,CUSTOMER_ID,PAYMENT_TYPE,TOKEN,DISPLAY_NAME,CARD_BRAND,CARD_LAST_FOUR,EXPIRES_MONTH,EXPIRES_YEAR,IS_DEFAULT,IS_VERIFIED,BILLING_ADDRESS,CREATED_AT,LAST_USED_AT
7607be1c-bc62-4017-ae86-9ff2c273dbc7,e000160d-29db-478e-a6be-1953a693af38,card,tok_2879aeb3-d995-4cf5-991e-,Discover ****6042,discover,6042,10,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-09-13 05:30:01,2025-11-21 01:06:01
7636e5ad-6a7b-472c-8ca3-f8753a4107d5,86305696-c3db-4a55-acb8-166731750b6d,card,tok_12aca248-e51b-40f5-9a83-,Discover ****1077,discover,1077,7,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-14 02:32:55,2025-12-17 00:04:55
767595ae-058f-4ce5-8c8c-007d751a4a68,485e61d0-6589-44ac-bbad-b904771e9d59,card,tok_94f8da4a-d06d-4f5f-b185-,Mastercard ****5682,mastercard,5682,12,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-04 03:43:54,2025-12-09 20:47:54
768774e7-089e-4d1d-8897-1aac4d4a6a75,29a54ac6-d4d9-4130-950b-8b583e14e66a,apple_pay,tok_b8060903-077d-4962-a0f6-,Mastercard ****2913,mastercard,2913,2,2027,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-19 02:27:57,2025-12-05 21:59:57
76abc068-a493-4eeb-a8c1-734c88882780,b85ab889-d36a-461b-8bd6-2860528a429a,card,tok_7bbaf075-88eb-4a86-832f-,Amex ****9281,amex,9281,9,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-16 00:37:57,2025-11-27 12:05:57
76c704a8-f310-4c73-94c6-c50919ba25b8,502350b7-21b5-4721-91dc-987f0cbc04f7,card,tok_e5aa3925-9581-495e-ab81-,Mastercard ****2525,mastercard,2525,10,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-01-28 23:21:57,2025-12-10 15:02:57
76c91f78-f97a-4a9d-8cb6-f2ba9083e02f,0c906f7b-07ea-4fe6-816e-f41611f567b4,apple_pay,tok_b8678bf3-396d-4b7c-8950-,Amex ****9770,amex,9770,10,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-06 16:19:00,2025-12-10 21:03:00
7709a71a-31ce-485c-8e22-9bfe80cc983a,b18bc18d-bff3-44ad-ab90-a3ea12ed4d3b,card,tok_fce6f195-a457-4ba0-b77b-,Visa ****6186,visa,6186,6,2027,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-24 05:51:01,2025-11-25 04:54:01
77604370-21fa-413e-93f0-7eb97808fe03,a8e75096-842a-47fc-844f-59557314f057,card,tok_bd2c5cf3-e417-4dfa-86d4-,Discover ****5100,discover,5100,5,2028,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-18 07:14:01,2025-12-18 05:45:01
77793d96-14ed-49de-8429-133e544ffe24,1996e58c-06b8-42cf-aac9-25358d1f2ea8,card,tok_37c8a43e-26c5-45c2-965a-,Discover ****1370,discover,1370,2,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-14 02:47:56,2025-12-18 17:04:56
78546fe9-f8e3-4d7b-8164-1ea795d3bd40,aba3086d-e845-43fd-9da3-d7a11c460751,card,tok_17a7ff24-7984-43f1-a42a-,Mastercard ****5636,mastercard,5636,1,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-15 06:18:57,2025-12-16 06:23:57
78e2958d-e65f-4542-a09b-d080ea5e8090,c5abce21-cfd9-4a1b-8f2a-2554b8d8cc1c,paypal,tok_0e4ef9d8-03a8-47f9-9b8f-,Amex ****5230,amex,5230,3,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-02-13 00:02:58,2025-12-16 22:27:58
795a94b6-f77f-4c6c-b998-29a6c77e674b,2aa1fc89-7c76-42a3-a672-603593ce59c3,card,tok_97fc2ac3-054b-49e2-b66d-,Visa ****5370,visa,5370,3,2027,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-18 18:53:00,2025-11-22 10:24:00
79b81692-bc30-49aa-922f-fef2894c51c9,3d4f29f1-2647-440d-8105-c46f92b1474f,card,tok_8a24962c-4c82-466c-9f74-,Discover ****6196,discover,6196,2,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-11-08 03:08:01,2025-12-18 01:43:01
7a49670d-df8b-4419-9795-12254095d30a,93fe1941-d44e-4475-a52e-7942cc2b6402,apple_pay,tok_3a28552a-f7f9-4e77-83ba-,Visa ****8948,visa,8948,5,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-11-15 18:08:55,2025-12-07 20:22:55
7a6596b7-5674-4b73-ba0e-c62cfb699a73,3b2c0638-a21d-4573-949a-eff2157f19ca,card,tok_6bea7668-f930-4723-9d58-,Visa ****6498,visa,6498,1,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-22 18:04:00,2025-11-29 19:37:00
7a8e11bd-043d-4a48-bf78-da0276ee8ab1,fd55fc45-f98d-4835-b5b7-fa92f40751f7,paypal,tok_2537ab01-bc9b-4886-8cbb-,Visa ****4450,visa,4450,11,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-18 12:10:01,2025-12-15 15:46:01
7b175540-64a9-4ba7-bbd1-fdce47567104,a5071d78-29f7-4349-943f-eb578cb48956,card,tok_4b612a59-f90a-4738-a653-,Amex ****6202,amex,6202,6,2030,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-08 22:40:54,2025-12-02 16:08:54
7b99d2d0-dd51-43e6-a0d8-83235424c747,99c1f4e5-a7bd-45f1-89e5-f907bc7a01c5,apple_pay,tok_4cba5b17-24e8-496a-8fbc-,Amex ****9132,amex,9132,9,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-02-17 16:43:56,2025-12-14 21:58:56
7ba8ed4e-9924-4ba1-8ffe-693c0d0792bd,9bef4a46-bd19-4291-a365-b99b89578b3d,apple_pay,tok_4e9f20df-1920-4d71-8e3a-,Visa ****3707,visa,3707,7,2027,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-04 13:25:59,2025-11-30 17:31:59
7bddece1-c0ac-4338-8b13-032fc09392d4,c9fed448-01c7-4454-8839-d4506a8a10fa,card,tok_633670ad-286c-412a-b734-,Amex ****2891,amex,2891,12,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-18 23:59:00,2025-12-06 02:14:00
7be1bbc3-60ca-49a2-b574-af0b2a77616c,aea38b6a-1a84-4927-a258-f0913a647a18,apple_pay,tok_4b043492-fff4-49a5-9281-,Mastercard ****2882,mastercard,2882,7,2028,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-02-28 23:23:00,2025-12-17 17:16:00
7cdd3724-81b6-44ec-bb3a-e7eec1df1040,e95584ff-7168-44ea-8d6e-e4355f241e16,paypal,tok_0a9097e6-b825-48b0-9188-,Mastercard ****5005,mastercard,5005,8,2030,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-11 06:44:00,2025-11-28 20:31:00
7cf4c19e-08b1-4b1f-b11f-d13bd24cb6c9,7118fdeb-d541-496e-aaac-d495e54067c9,apple_pay,tok_450618d0-130c-422b-b99c-,Visa ****3682,visa,3682,11,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-01-29 12:59:58,2025-12-05 23:19:58
7d157f42-9cac-46bf-8632-048fbc93801d,df0a7e62-07eb-4001-b510-ba432ab5f1e4,apple_pay,tok_f72e7670-5975-4058-8a61-,Discover ****6029,discover,6029,8,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-22 17:20:00,2025-12-07 21:18:00
7d607959-96bf-4254-aa4d-093ee5a83532,72444c2c-c22a-4fde-b408-12d8fd350527,card,tok_9815e536-10ff-41a3-b863-,Visa ****7466,visa,7466,8,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-14 08:51:57,2025-11-20 15:14:57
7d78367d-6001-44b4-a617-f911818cd1b4,e8d247af-8490-42bd-a6ee-28c5ae3a0008,card,tok_16204076-40dd-4b04-bda1-,Visa ****9208,visa,9208,9,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-12 23:34:02,2025-12-10 07:44:02
7d917899-e577-45e8-8b29-712b97d8092e,feae3c02-0cff-4289-8d57-696f5d89aec8,card,tok_9de60e5d-21fd-4b10-af06-,Amex ****7860,amex,7860,10,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-10 02:30:57,2025-12-11 03:10:57
7db97232-39ab-4f95-b38a-bde084772fd8,57234a5b-25b5-4795-a408-aa173bc8c50e,apple_pay,tok_b0be9a0b-8330-47b9-94fb-,Discover ****1142,discover,1142,11,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-09-22 20:03:53,2025-12-02 07:38:53
7df6dfd3-8cb6-4290-b3f9-7c02aa59087a,ab850cc1-124d-40f2-a273-978e8e6626e5,card,tok_8a69dfae-c64a-402d-b403-,Amex ****8664,amex,8664,6,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-11 18:23:56,2025-11-24 11:02:56
7df957d8-a0ea-48cf-afeb-0765fe0fbd28,ff6443fe-1335-4b09-8d2a-3836c5dada1a,card,tok_d130bfdc-0d4d-4390-b69f-,Amex ****4492,amex,4492,11,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-20 08:50:55,2025-12-12 00:22:55
7e9a4b2d-d099-4b25-84ea-f8dfb0bae256,71f1f243-cc64-4938-9939-b49612177692,card,tok_9563d798-e2f1-48b1-9250-,Discover ****1713,discover,1713,3,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-27 19:35:59,2025-12-12 09:07:59
7ea34aed-a79a-4111-8cc1-86c1df60e501,2d8dde64-1967-48c5-857b-560df6e683b9,card,tok_332f09fe-a3a0-411d-8218-,Discover ****5895,discover,5895,10,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-01-23 08:03:01,2025-12-09 11:23:01
7edfcfb0-63be-4c2c-8b47-e657213d1b97,51ee1a48-8a5a-4b7b-ae07-88bd07b8cbf2,paypal,tok_873e516f-dd24-4ab6-a7f7-,Visa ****4375,visa,4375,2,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2024-12-30 03:41:58,2025-11-26 18:27:58
7ef8d91f-ccd4-4b0d-a134-bae49b2d808c,2a71b224-d691-4fa0-9a4f-895ddb78ecb6,card,tok_b5e5ac44-48a6-4b48-abed-,Visa ****5598,visa,5598,12,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-10 13:31:59,2025-11-21 02:48:59
7f1508d5-419b-4b52-a5b5-d92557b5314a,71605e7d-8d5f-42f9-8ec2-0524130c5b13,paypal,tok_f9d0a278-1369-4040-b0d8-,Amex ****9098,amex,9098,7,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-04 12:36:00,2025-12-12 19:40:00
7f2bea24-c26f-4121-874e-9145ed067568,ff362ef1-9316-4afe-8cc2-5cd3a605d15e,paypal,tok_2ff01cef-7ea4-43e6-a0b9-,Discover ****4083,discover,4083,12,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-28 13:52:00,2025-11-21 17:42:00
7f76b518-9987-4c0c-9959-8555a61d18fc,ae7b9b6d-0449-4134-a7f4-66e401ed28c5,card,tok_c1795327-0796-48f8-9e1b-,Visa ****8601,visa,8601,2,2027,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-16 14:32:01,2025-12-11 13:53:01
7fdbc713-b078-49e8-8974-d64117868240,7c1f0dc5-acbd-44cf-83b9-c22027aa7dd7,apple_pay,tok_347bf627-0fb6-485e-9d15-,Discover ****3718,discover,3718,5,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-29 14:07:00,2025-12-19 21:20:00
7fe6a3af-a57e-4190-8fba-d87e1b9f4639,6ccc1043-c9d5-4b10-8c57-61bdee6e9b44,card,tok_23376bcf-5990-4f49-b181-,Amex ****1188,amex,1188,7,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-15 12:16:55,2025-12-08 09:41:55
8006f68d-1847-41e0-ad75-e3057793a7b5,212dee45-8e18-4ee6-842e-0d843b69fae9,card,tok_6dd01f3d-7b42-4edb-959e-,Amex ****6872,amex,6872,11,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-01-04 03:59:58,2025-11-22 09:25:58
80562edf-e8ad-40e3-be2d-7d273872e757,525ac61f-596f-44f2-9861-8309cd0e94f3,card,tok_574017d4-8efd-4ff0-b010-,Mastercard ****2506,mastercard,2506,8,2030,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-20 23:59:01,2025-11-19 06:10:01
805a2184-8abd-40ea-b1fd-268cf911b4eb,fe244df2-7a94-468f-b645-599d578cfceb,paypal,tok_a0feb635-45c8-4182-b0d6-,Mastercard ****4034,mastercard,4034,10,2028,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-02-02 20:23:01,2025-12-04 23:01:01
80a3528c-de4d-4614-b958-02736b29d6e4,351643c2-7716-4cf9-801a-e60ba228318a,paypal,tok_60a4782d-c4a1-4b6c-aa02-,Visa ****6414,visa,6414,2,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-01-01 18:18:56,2025-11-20 05:38:56
80bc2e7f-1d48-41e9-9283-41461b857905,b323eb8e-e9a4-44ef-8617-d7813889a63e,card,tok_0075efc9-4dcd-4878-ab12-,Visa ****8255,visa,8255,2,2027,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-28 00:28:56,2025-11-28 19:30:56
80fdca4c-74fe-4948-8016-11e005e4a07f,f1c2de1a-af31-4381-b293-6b02eee59601,card,tok_4b345491-9f26-4ce4-815f-,Amex ****7833,amex,7833,8,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-31 18:42:53,2025-11-22 21:31:53
814723ea-f469-4d66-8057-6977174ea980,df59bfcb-229a-4efc-8396-bb0c276a88d0,card,tok_0f708bad-c4cf-45d7-8fe6-,Visa ****4576,visa,4576,9,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-18 00:09:01,2025-12-10 21:37:01
8165a602-9676-4be0-9119-5b7fdf9c6684,a8cd06ba-8641-4aae-a18b-22f19f5b07a1,card,tok_b092360b-40db-4d1e-aa16-,Visa ****3235,visa,3235,8,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-09-07 03:30:58,2025-12-12 01:50:59
818d2d4a-e508-4a67-8487-c6b638d159e4,21051881-72ef-4c03-b365-137d42cd0ad2,paypal,tok_bdd3336d-cc3e-4fc1-a374-,Mastercard ****2197,mastercard,2197,6,2027,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-11-14 07:12:54,2025-12-03 22:02:54
81e43f19-acfc-458d-aaeb-133aad03f624,1b547698-afd8-486c-8b01-3dca9fa28e32,card,tok_b81fa12c-1786-42bb-b376-,Visa ****9894,visa,9894,3,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-26 07:04:02,2025-12-07 04:08:02
835ac97b-88c9-4ab9-95ae-8bb73b911957,ca21c745-2bcc-4bd7-aeba-763152187e4d,card,tok_bcf768b0-0bda-4dfa-86c4-,Visa ****4941,visa,4941,8,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-28 03:14:58,2025-11-27 03:21:58
842978f0-2915-4541-93c4-5b9707dbb891,2b48146c-8c93-4320-a580-668ff3e558e3,apple_pay,tok_b25893fb-533d-49f1-988e-,Discover ****5314,discover,5314,7,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-24 13:42:00,2025-12-04 00:25:00
84673964-b9f3-4667-bb06-9d1709ebfc31,6a4c6544-b056-4c52-a3a6-cb937c778070,apple_pay,tok_dcd16f02-52d6-4559-9d8c-,Visa ****8878,visa,8878,2,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-10 07:38:59,2025-12-16 13:04:59
846e8446-c790-4b4b-855a-1e7f396fab2c,fdbc0d81-627d-4684-94da-6c6498b5767f,card,tok_a999e510-bfaa-4b29-ab47-,Mastercard ****4598,mastercard,4598,5,2027,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-16 04:22:55,2025-11-20 23:06:55
8475046b-1b52-4802-a5cd-5c88fb751349,71605e7d-8d5f-42f9-8ec2-0524130c5b13,apple_pay,tok_458ed3d7-930e-44ff-a5d3-,Visa ****5741,visa,5741,7,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-17 16:23:00,2025-11-19 01:00:00
847deec2-492a-4692-b9f4-a42de67957ec,cc174f3e-6076-4509-95e0-45857e49bbdb,paypal,tok_755d9414-4e2c-4bff-853b-,Mastercard ****4407,mastercard,4407,1,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-09 07:51:55,2025-11-20 04:53:55
84a26fc5-2650-41f4-a134-26aaa53ed4fb,a533845d-30ca-4524-af3f-af76f9cfc5bc,card,tok_18914c36-f887-42eb-bed3-,Visa ****1726,visa,1726,7,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-26 22:06:57,2025-11-24 20:25:57
84ae25e9-31f7-4151-b413-6c0980d60827,67d0e8c1-8c85-48cb-86fa-1dfc3c3878e7,paypal,tok_b6a230b8-2b2d-4415-ab40-,Mastercard ****8766,mastercard,8766,8,2026,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-15 17:56:56,2025-12-11 01:47:56
84f13481-a5e9-479d-8ffc-0accf6364108,fe1d37cc-82b4-4af6-b8b2-0bc8d311f48e,apple_pay,tok_28f7d8c8-63e5-4143-9f42-,Visa ****6046,visa,6046,11,2028,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-11-19 05:03:00,2025-12-16 20:07:00
8506c71a-1755-428d-a6d5-6d263e198436,f3bc7e16-096e-4ed5-9e9a-c00fed2923cd,apple_pay,tok_aff7e76b-4f3e-49f5-a9fe-,Visa ****2925,visa,2925,5,2027,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-09-16 00:02:59,2025-11-25 00:16:59
850d6e20-c63d-421d-b197-f001a439d59e,37ae325a-ef35-4881-b122-c37649701e3d,apple_pay,tok_de133c90-ddff-49c9-94c0-,Discover ****1959,discover,1959,11,2027,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-11 12:58:58,2025-12-02 15:40:58
850e8de5-835d-40a7-906c-f47165b2ca25,1d1cc472-b317-4dbb-854b-b2dcb675606c,card,tok_112a6dc2-e6af-4633-8bd2-,Mastercard ****3169,mastercard,3169,11,2028,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2024-12-26 15:36:59,2025-12-19 18:57:59
85554f64-8a0a-4aec-b5d7-d6d960ef5425,7be89fe1-1e06-43b4-b678-07223692b8b3,apple_pay,tok_6f7fd5b2-1cea-4997-95d2-,Mastercard ****3143,mastercard,3143,6,2027,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2024-12-26 09:29:55,2025-11-28 15:09:55
855978d5-531a-461c-83f6-ab17b39fc6b7,11090b56-3643-4c42-af76-16109099c706,card,tok_363ff5be-2201-49ad-be82-,Discover ****8196,discover,8196,2,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-10-30 19:03:54,2025-12-04 00:48:54
85974ac7-a7e6-4cf7-a6a6-ff2db37f7325,64daf380-6ea5-433f-a475-3bb150b8965f,paypal,tok_442dd629-74c8-4931-adb2-,Discover ****2840,discover,2840,12,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-25 12:08:59,2025-12-12 10:55:59
85b94084-08e2-4df2-b910-247d62960df7,013867c1-26b5-4c4d-a744-0a08aa9ea848,apple_pay,tok_a857262e-410b-47c6-830f-,Discover ****9896,discover,9896,5,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-14 05:16:59,2025-12-01 11:06:59
85dbf0fd-9f72-45c5-8664-595c3f58875d,a5177c18-59ed-4c19-b625-63166f7c8d4c,paypal,tok_5eaafa2c-dfbb-4d7b-8b80-,Amex ****7632,amex,7632,5,2030,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-29 14:04:54,2025-12-10 14:19:54
860b496b-bf33-489f-a01c-700e1dbaf8d1,fe437953-2c5f-49b3-9260-e75b1c883838,paypal,tok_6955c18e-feb0-4dbf-8070-,Mastercard ****1903,mastercard,1903,6,2029,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-01-17 05:18:57,2025-12-02 20:56:57
8614088a-aa36-4bbd-a871-e310006f9c28,c78723b1-ba69-4e60-bb19-04c265450ea1,apple_pay,tok_dee7083f-6e6c-4e46-b845-,Discover ****2861,discover,2861,10,2028,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-09-27 01:29:54,2025-12-18 06:26:54
870a06fc-5095-4314-8043-eead88d4e28f,24c72ef1-5233-4652-bb63-214f5e72f798,card,tok_a0005e34-dfe3-4262-a35b-,Amex ****2685,amex,2685,9,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-04 10:47:56,2025-11-19 09:16:56
8785e870-384d-4847-963f-55354547dcc9,6d7cdf12-01b4-4ba8-9e2e-3f90b8e18b9e,paypal,tok_3a9bcf80-a0ad-4743-ac8d-,Visa ****2566,visa,2566,11,2030,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-11 13:13:58,2025-12-15 00:18:58
8811e73b-465f-43e4-94a3-83e34244661c,d5faa376-3935-4318-830f-a82b67d80c9d,apple_pay,tok_64e001b0-dc44-4eed-ac83-,Discover ****1547,discover,1547,6,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-27 09:38:56,2025-11-27 13:40:56
88b63582-bca1-421e-852b-154387464d3a,4774535e-685e-42eb-b1e6-e68ea69f0c1c,paypal,tok_b8ee2316-6c1c-4e9e-8bb7-,Amex ****2143,amex,2143,2,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-03-05 15:35:02,2025-11-22 10:03:02
88e28b7e-3a0b-4e0b-964c-8054a425932e,658adb31-1aa9-4bf4-913f-7ff653806661,card,tok_bf9e72b3-5cfe-40dc-a400-,Amex ****4362,amex,4362,5,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-04-21 20:24:54,2025-11-21 00:04:54
8918b19f-109d-443d-bc1b-47a4fb8c79af,2d573e5b-c8c8-4729-a6b3-682522ebced8,card,tok_6d63e2a1-d6eb-40b4-b8fd-,Discover ****4148,discover,4148,12,2026,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-22 15:02:01,2025-12-10 05:33:01
891fe9aa-9b7b-4bf3-960f-256b2603a5d0,f3865d0f-5fef-4b16-b545-5df6dc05244b,card,tok_704845af-2c79-4d29-9382-,Visa ****7731,visa,7731,2,2025,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-02-06 05:21:59,2025-11-28 13:17:59
8a029d76-7824-4ecb-a5b9-4a99e4e852a4,69191c78-edca-4bef-94b8-f566e506ab0c,card,tok_b384e8dc-dddf-4b6b-9bc7-,Mastercard ****7380,mastercard,7380,4,2025,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-09-04 21:18:57,2025-12-11 05:11:57
8a1370f5-3bbe-4036-8f2d-de5e194450f2,9f99b45a-4b88-4a53-995d-8084dacfcfd5,apple_pay,tok_ef571b31-47c3-46e9-89a5-,Discover ****4919,discover,4919,5,2030,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-01-21 00:53:59,2025-12-14 16:34:59
8a3e9798-c03b-4937-8f44-6b64d94c81c7,d9af688f-ba42-469f-bd46-b09524ba3aea,apple_pay,tok_6ebcbbb5-3958-4c6e-a92b-,Visa ****8269,visa,8269,9,2028,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-18 18:13:01,2025-12-17 03:07:01
8a7a4772-c2c9-4cfb-86af-3178b88d4df5,70b0a578-4c10-4fe6-ba82-6c342f50d806,card,tok_902f7962-8b65-4618-add8-,Visa ****8951,visa,8951,5,2027,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2024-12-27 06:22:59,2025-11-28 18:10:59
8aae9840-d280-4308-9450-0258890896ec,3b5e33a1-d68d-40f3-9a87-b463ec1e9d4b,card,tok_bca98f0e-10b3-4282-ae40-,Mastercard ****2280,mastercard,2280,6,2030,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-05-20 08:38:56,2025-12-04 03:04:56
8b4b19bc-33df-4c89-be72-9573d7e2420e,3da43be4-1fca-4e90-b9ce-dacc5e804a2f,paypal,tok_cb1f1b25-0d91-44d8-b365-,Discover ****6825,discover,6825,2,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-06-03 20:12:55,2025-12-09 11:09:55
8b8f7b9e-1c95-4b68-825f-3bc8ede454fa,04b7105b-aa2b-4064-8094-6546c6befaee,apple_pay,tok_b6822568-5581-46b1-a060-,Amex ****1075,amex,1075,4,2029,False,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-07-20 14:40:01,2025-12-02 06:11:01
8bf6f1ed-95e4-42fb-adbd-a3468a725d7c,1d6446e9-a3a6-4d0d-ac26-215eda306365,paypal,tok_256a941e-fb4f-44f5-92c0-,Amex ****1176,amex,1176,1,2030,True,True,"{""city"": ""New York"", ""state"": ""NY"", ""zip"": ""10001""}",2025-08-19 06:17:58,2025-11-19 21:15:58
